"","siteid","Sample","substrate","Site","sticID","wet_dry","n_wet","n_total","prc_missing","prc_wet","tempC_mean","LeafSpecies1","LeafSpecies2","LeafSpecies3","Elm","Populus","Oak","Locust","Graminales","Elderberry","Rubrus","Forb","Shrub","Unknown","Sediment.Texture.Description","Percent.Rocks","Percent.Leaf.Litter","Percent.Sediment","meanN2Ar","meanO2Ar","meanO2","project","date","rType","rep","sublocation","month","time_cst","sub_watershed","burn_area","stream_order","elevation","flow_state","conductivity","canopy_cover_percent","long","lat","stic_sublocation","stream_temp_C_1wk_avg","stream_temp_C_2wk_avg","stream_temp_C_3wk_avg","percent_wet_1wk_avg","percent_wet_2wk_avg","percent_wet_3wk_avg","twi","distance_from_outlet","drainage_area","wetted_width","slope_percent","weather","pH","crewBGC","crewMicro","wetdrybin","alpha.cent","page.rank","imp.closeness.cent","betweenness.cent","n.nodes.in.paths","n.paths","upstream.network.length","path.length.mean","path.length.var","path.length.skew","path.length.kurt","path.degree.mean","path.degree.var","path.degree.skew","path.degree.kurt","in.eccentricity","mean.efficiency","alpha.cent.wt","flowing.upstream.length.m","W_Chl.a_ug_per_mL","rock_area","B_Chl.a_ug_per_cm2","Biofilm_B_Glucosidase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_Phospahtase_Activity_.umoles_hr_1_mL_1_cm_2.","Biofilm_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1_cm_2.","Water_B_Glucosidase_Activity_.umoles_hr_1_mL_1.","Water_Phospahtase_Activity_.umoles_hr_1_mL_1.","Water_N_Acetylglucosaminidase_Activity_.umoles_hr_1_mL_1.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_DW.","Leaf_Litter_B_Glucosidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_DW.","Leaf_Litter_Phosphatase_Activity_.umolperhperg_OM.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Leaf_Litter_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Phenol_Oxidase_Activity_.umolperhperg_OM.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_DW.","Leaf_Litter_Peroxidase_Activity_.umolperhperg_OM.","Sediment_B_Glucosidase_Activity_.umolperhperg_DW.","Sediment_B_Glucosidase_Activity_.umolperhperg_OM.","Sediment_Phosphatase_Activity_.umolperhperg_DW.","Sediment_Phosphatase_Activity_.umolperhperg_OM.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_DW.","Sediment_N_Acetylglucosaminidase_Activity_.umolperhperg_OM.","Sediment_Phenol_Oxidase_Activity_.umolperhperg_DW.","Sediment_Phenol_Activity_.umolperhperg_OM.","Sediment_Peroxidase_Activity_.umolperhperg_DW.","Sediment_Peroxidase_Activity_.umolperhperg_OM.","X16SCopyNocm2biofilm","X16SCopyNogleaftissue","X16SCopyNogsediment","X16SCopyNomLwater","ITSCopyNocm2biofilm","ITSCopyNogleaftissue","ITSCopyNogsediment","ITSCopyNomLwater","ITSsxtSRatioCopyNumberBio","ITSsxtSRatioCopyNumberLeaf","ITSsxtSRatioCopyNumberSed","ITSsxtSRatioCopyNumberWater"
"04t01_B","04T01","04t01_B","B","04t01","04T01_1","DRY",2611,44751,0.206218848,0.058345065,16.84455476,"Elm","Elm","Grass",1,0,0,0,1,0,0,0,0,0,"Silty clay",60,1,40,NA,NA,NA,"AIMS",20210604,"ENVD",1,"SW","June","9:36","04M","N4B",1,379.5954285,"dry",NA,10.4,-96.584301,39.082362,"HS",16.21178306,17.83773419,17.83773419,0.621099554,0.68694956,0.68694956,14.6586132,1.45,6.65,"",3.276013653,"80s",NA,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,0.044,0.020698746,0.206249314,0.000399995,NA,NA,NA,2.561952578,8.474150834,1.523156038,5.03813151,0.592910988,1.961167114,2.52444319,8.350081321,3.259069515,10.77999917,0.197378702,2.289592941,0.373905529,4.337304138,0.016376815,0.18997105,0.393355308,4.562921571,0,0,23807050,17378571429,1627880282,NA,16116233,1084953380,97995591549,NA,1.024,0.779,1.33,NA
"04t01_S","04T01","04t01_S","S","04t01","04T01_1","DRY",2611,44751,0.206218848,0.058345065,16.84455476,"Elm","Elm","Grass",1,0,0,0,1,0,0,0,0,0,"Silty clay",60,1,40,NA,NA,NA,"AIMS",20210604,"ENVD",1,"SW","June","9:36","04M","N4B",1,379.5954285,"dry",NA,10.4,-96.584301,39.082362,"HS",16.21178306,17.83773419,17.83773419,0.621099554,0.68694956,0.68694956,14.6586132,1.45,6.65,"",3.276013653,"80s",NA,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,0.044,0.020698746,0.206249314,0.000399995,NA,NA,NA,2.561952578,8.474150834,1.523156038,5.03813151,0.592910988,1.961167114,2.52444319,8.350081321,3.259069515,10.77999917,0.197378702,2.289592941,0.373905529,4.337304138,0.016376815,0.18997105,0.393355308,4.562921571,0,0,23807050,17378571429,1627880282,NA,16116233,1084953380,97995591549,NA,1.024,0.779,1.33,NA
"04t01_W","04T01","04t01_W","W","04t01","04T01_1","DRY",2611,44751,0.206218848,0.058345065,16.84455476,"Elm","Elm","Grass",1,0,0,0,1,0,0,0,0,0,"Silty clay",60,1,40,NA,NA,NA,"AIMS",20210604,"ENVD",1,"SW","June","9:36","04M","N4B",1,379.5954285,"dry",NA,10.4,-96.584301,39.082362,"HS",16.21178306,17.83773419,17.83773419,0.621099554,0.68694956,0.68694956,14.6586132,1.45,6.65,"",3.276013653,"80s",NA,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,0.044,0.020698746,0.206249314,0.000399995,NA,NA,NA,2.561952578,8.474150834,1.523156038,5.03813151,0.592910988,1.961167114,2.52444319,8.350081321,3.259069515,10.77999917,0.197378702,2.289592941,0.373905529,4.337304138,0.016376815,0.18997105,0.393355308,4.562921571,0,0,23807050,17378571429,1627880282,NA,16116233,1084953380,97995591549,NA,1.024,0.779,1.33,NA
"04t01_L","04T01","04t01_L","L","04t01","04T01_1","DRY",2611,44751,0.206218848,0.058345065,16.84455476,"Elm","Elm","Grass",1,0,0,0,1,0,0,0,0,0,"Silty clay",60,1,40,NA,NA,NA,"AIMS",20210604,"ENVD",1,"SW","June","9:36","04M","N4B",1,379.5954285,"dry",NA,10.4,-96.584301,39.082362,"HS",16.21178306,17.83773419,17.83773419,0.621099554,0.68694956,0.68694956,14.6586132,1.45,6.65,"",3.276013653,"80s",NA,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,0.044,0.020698746,0.206249314,0.000399995,NA,NA,NA,2.561952578,8.474150834,1.523156038,5.03813151,0.592910988,1.961167114,2.52444319,8.350081321,3.259069515,10.77999917,0.197378702,2.289592941,0.373905529,4.337304138,0.016376815,0.18997105,0.393355308,4.562921571,0,0,23807050,17378571429,1627880282,NA,16116233,1084953380,97995591549,NA,1.024,0.779,1.33,NA
"04t02_B","04T02","04t02_B","B","04t02","04T02_1","WET",7052,19708,0.650424819,0.357824234,13.64136087,"Grass","Grass","Elm",1,0,0,0,1,0,0,0,0,0,"Sandy silt and OM",40,20,40,36.4133,20.44076,266.4446,"AIMS",20210607,"ENVD",1,"SW","June","11:00","04M","N4B",1,387.0223694,"flowing",546.1,1,-96.580834,39.079705,"HS",16.33662478,16.26803092,16.36318086,1,1,1,13.50106335,1.8,3.6848,"",5.763167458,"80s",8.25,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",1,1.00000000275965,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,16.13153125,50.9,0.389,0.028348403,0.247042051,0.013527639,0.071627979,0.149517739,0,46.6473029,46.6473029,31.51659751,31.51659751,1.780082988,1.780082988,22.62772632,22.62772632,32.90633403,32.90633403,0.163973351,1.929098249,0.419473646,4.934984065,0.010832179,0.127437399,0.373848284,4.39821511,0.194316172,0,140466280,6979317981,4739246793,22388,19509179,92951430,2.87e+11,6541853,0.896,0.664,1.32,1.543
"04t02_L","04T02","04t02_L","L","04t02","04T02_1","WET",7052,19708,0.650424819,0.357824234,13.64136087,"Grass","Grass","Elm",1,0,0,0,1,0,0,0,0,0,"Sandy silt and OM",40,20,40,36.4133,20.44076,266.4446,"AIMS",20210607,"ENVD",1,"SW","June","11:00","04M","N4B",1,387.0223694,"flowing",546.1,1,-96.580834,39.079705,"HS",16.33662478,16.26803092,16.36318086,1,1,1,13.50106335,1.8,3.6848,"",5.763167458,"80s",8.25,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",1,1.00000000275965,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,16.13153125,50.9,0.389,0.028348403,0.247042051,0.013527639,0.071627979,0.149517739,0,46.6473029,46.6473029,31.51659751,31.51659751,1.780082988,1.780082988,22.62772632,22.62772632,32.90633403,32.90633403,0.163973351,1.929098249,0.419473646,4.934984065,0.010832179,0.127437399,0.373848284,4.39821511,0.194316172,0,140466280,6979317981,4739246793,22388,19509179,92951430,2.87e+11,6541853,0.896,0.664,1.32,1.543
"04t02_S","04T02","04t02_S","S","04t02","04T02_1","WET",7052,19708,0.650424819,0.357824234,13.64136087,"Grass","Grass","Elm",1,0,0,0,1,0,0,0,0,0,"Sandy silt and OM",40,20,40,36.4133,20.44076,266.4446,"AIMS",20210607,"ENVD",1,"SW","June","11:00","04M","N4B",1,387.0223694,"flowing",546.1,1,-96.580834,39.079705,"HS",16.33662478,16.26803092,16.36318086,1,1,1,13.50106335,1.8,3.6848,"",5.763167458,"80s",8.25,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",1,1.00000000275965,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,16.13153125,50.9,0.389,0.028348403,0.247042051,0.013527639,0.071627979,0.149517739,0,46.6473029,46.6473029,31.51659751,31.51659751,1.780082988,1.780082988,22.62772632,22.62772632,32.90633403,32.90633403,0.163973351,1.929098249,0.419473646,4.934984065,0.010832179,0.127437399,0.373848284,4.39821511,0.194316172,0,140466280,6979317981,4739246793,22388,19509179,92951430,2.87e+11,6541853,0.896,0.664,1.32,1.543
"04t02_W","04T02","04t02_W","W","04t02","04T02_1","WET",7052,19708,0.650424819,0.357824234,13.64136087,"Grass","Grass","Elm",1,0,0,0,1,0,0,0,0,0,"Sandy silt and OM",40,20,40,36.4133,20.44076,266.4446,"AIMS",20210607,"ENVD",1,"SW","June","11:00","04M","N4B",1,387.0223694,"flowing",546.1,1,-96.580834,39.079705,"HS",16.33662478,16.26803092,16.36318086,1,1,1,13.50106335,1.8,3.6848,"",5.763167458,"80s",8.25,"Bri Richards, Eva Burke, Sam Thomas","Lydia Zeglin, Charlie Bond, Harley-Payj Leatherman",1,1.00000000275965,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,16.13153125,50.9,0.389,0.028348403,0.247042051,0.013527639,0.071627979,0.149517739,0,46.6473029,46.6473029,31.51659751,31.51659751,1.780082988,1.780082988,22.62772632,22.62772632,32.90633403,32.90633403,0.163973351,1.929098249,0.419473646,4.934984065,0.010832179,0.127437399,0.373848284,4.39821511,0.194316172,0,140466280,6979317981,4739246793,22388,19509179,92951430,2.87e+11,6541853,0.896,0.664,1.32,1.543
"04w01_B","04W01","04w01_B","B","04w01","04W01_1","DRY",1484,38281,0.320981961,0.038765967,16.93138084,"Populus","Populus","Oak",0,1,1,0,0,0,0,0,0,0,"Sandy silty loam",90,1,10,NA,NA,NA,"AIMS",20210607,"ENVD",1,"SW","June","8:40","04W","N2B",1,360.5698242,"dry",NA,64.6,-96.58543,39.08816,"HS",19.60074294,18.54882528,18.55940143,0.684992571,0.842379182,0.862068966,14.72917557,0.6,7.6246,"dry",3.499689997,"hot, sunny",NA,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.027,0.008607561,0.06979306,0,NA,NA,NA,9.919322615,10.31609552,13.9093879,14.46576342,2.098253163,2.18218329,3.947685457,4.105592876,1.842253213,1.915943342,0.126470537,3.651836754,0.164100473,4.738401157,0.006884675,0.198794991,0.326366581,9.423835013,0,0,4023990,8810327,3199983389,NA,42804792,260253240,4.36e+11,NA,1.1,1.394,1.384,NA
"04w01_W","04W01","04w01_W","W","04w01","04W01_1","DRY",1484,38281,0.320981961,0.038765967,16.93138084,"Populus","Populus","Oak",0,1,1,0,0,0,0,0,0,0,"Sandy silty loam",90,1,10,NA,NA,NA,"AIMS",20210607,"ENVD",1,"SW","June","8:40","04W","N2B",1,360.5698242,"dry",NA,64.6,-96.58543,39.08816,"HS",19.60074294,18.54882528,18.55940143,0.684992571,0.842379182,0.862068966,14.72917557,0.6,7.6246,"dry",3.499689997,"hot, sunny",NA,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.027,0.008607561,0.06979306,0,NA,NA,NA,9.919322615,10.31609552,13.9093879,14.46576342,2.098253163,2.18218329,3.947685457,4.105592876,1.842253213,1.915943342,0.126470537,3.651836754,0.164100473,4.738401157,0.006884675,0.198794991,0.326366581,9.423835013,0,0,4023990,8810327,3199983389,NA,42804792,260253240,4.36e+11,NA,1.1,1.394,1.384,NA
"04w01_L","04W01","04w01_L","L","04w01","04W01_1","DRY",1484,38281,0.320981961,0.038765967,16.93138084,"Populus","Populus","Oak",0,1,1,0,0,0,0,0,0,0,"Sandy silty loam",90,1,10,NA,NA,NA,"AIMS",20210607,"ENVD",1,"SW","June","8:40","04W","N2B",1,360.5698242,"dry",NA,64.6,-96.58543,39.08816,"HS",19.60074294,18.54882528,18.55940143,0.684992571,0.842379182,0.862068966,14.72917557,0.6,7.6246,"dry",3.499689997,"hot, sunny",NA,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.027,0.008607561,0.06979306,0,NA,NA,NA,9.919322615,10.31609552,13.9093879,14.46576342,2.098253163,2.18218329,3.947685457,4.105592876,1.842253213,1.915943342,0.126470537,3.651836754,0.164100473,4.738401157,0.006884675,0.198794991,0.326366581,9.423835013,0,0,4023990,8810327,3199983389,NA,42804792,260253240,4.36e+11,NA,1.1,1.394,1.384,NA
"04w01_S","04W01","04w01_S","S","04w01","04W01_1","DRY",1484,38281,0.320981961,0.038765967,16.93138084,"Populus","Populus","Oak",0,1,1,0,0,0,0,0,0,0,"Sandy silty loam",90,1,10,NA,NA,NA,"AIMS",20210607,"ENVD",1,"SW","June","8:40","04W","N2B",1,360.5698242,"dry",NA,64.6,-96.58543,39.08816,"HS",19.60074294,18.54882528,18.55940143,0.684992571,0.842379182,0.862068966,14.72917557,0.6,7.6246,"dry",3.499689997,"hot, sunny",NA,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.027,0.008607561,0.06979306,0,NA,NA,NA,9.919322615,10.31609552,13.9093879,14.46576342,2.098253163,2.18218329,3.947685457,4.105592876,1.842253213,1.915943342,0.126470537,3.651836754,0.164100473,4.738401157,0.006884675,0.198794991,0.326366581,9.423835013,0,0,4023990,8810327,3199983389,NA,42804792,260253240,4.36e+11,NA,1.1,1.394,1.384,NA
"04w02_B","04W02","04w02_B","B","04w02","04W02_1","WET",310,11571,0.794756727,0.026791116,10.43837438,"Elm","Elm","Populus",1,1,0,0,0,0,0,0,0,0,"Silty clay loam",60,1,40,39.47468,13.0272,182.796,"AIMS",20210607,"ENVD",1,"SW","June","9:44","04W","N2B",1,370.9928284,"flowing",541.2,95.8,-96.58689,39.08609,"HS",16.4933581,16.48085502,16.58824333,1,1,1,14.14491558,0.88,6.1046,"1.1",5.019240788,"warm, sunny",8.08,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,163.931533,0.0112358743243745,0.251639441703406,0,1,1,162.931533,162.931533,0,NA,NA,0,0,NA,NA,162.931533,0.000149696277039504,0.693147180559945,162.931533,0,56.5,0.036,0.003030248,0.015253843,0.008835542,0,0.099049502,0,37.42050785,37.42050785,9.894235973,9.894235973,11.5432753,11.5432753,12.05654642,12.05654642,4.977892272,4.977892272,0.165970331,3.15343629,0.547762887,10.40749486,0.018643798,0.35423216,1.159279415,22.02630889,0.694824615,10.97862145,6137685,3790213877,5349553356,42625,27806129,63185450,6.9e+11,587860,1.19,0.672,1.397,1.293
"04w02_S","04W02","04w02_S","S","04w02","04W02_1","WET",310,11571,0.794756727,0.026791116,10.43837438,"Elm","Elm","Populus",1,1,0,0,0,0,0,0,0,0,"Silty clay loam",60,1,40,39.47468,13.0272,182.796,"AIMS",20210607,"ENVD",1,"SW","June","9:44","04W","N2B",1,370.9928284,"flowing",541.2,95.8,-96.58689,39.08609,"HS",16.4933581,16.48085502,16.58824333,1,1,1,14.14491558,0.88,6.1046,"1.1",5.019240788,"warm, sunny",8.08,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,163.931533,0.0112358743243745,0.251639441703406,0,1,1,162.931533,162.931533,0,NA,NA,0,0,NA,NA,162.931533,0.000149696277039504,0.693147180559945,162.931533,0,56.5,0.036,0.003030248,0.015253843,0.008835542,0,0.099049502,0,37.42050785,37.42050785,9.894235973,9.894235973,11.5432753,11.5432753,12.05654642,12.05654642,4.977892272,4.977892272,0.165970331,3.15343629,0.547762887,10.40749486,0.018643798,0.35423216,1.159279415,22.02630889,0.694824615,10.97862145,6137685,3790213877,5349553356,42625,27806129,63185450,6.9e+11,587860,1.19,0.672,1.397,1.293
"04w02_W","04W02","04w02_W","W","04w02","04W02_1","WET",310,11571,0.794756727,0.026791116,10.43837438,"Elm","Elm","Populus",1,1,0,0,0,0,0,0,0,0,"Silty clay loam",60,1,40,39.47468,13.0272,182.796,"AIMS",20210607,"ENVD",1,"SW","June","9:44","04W","N2B",1,370.9928284,"flowing",541.2,95.8,-96.58689,39.08609,"HS",16.4933581,16.48085502,16.58824333,1,1,1,14.14491558,0.88,6.1046,"1.1",5.019240788,"warm, sunny",8.08,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,163.931533,0.0112358743243745,0.251639441703406,0,1,1,162.931533,162.931533,0,NA,NA,0,0,NA,NA,162.931533,0.000149696277039504,0.693147180559945,162.931533,0,56.5,0.036,0.003030248,0.015253843,0.008835542,0,0.099049502,0,37.42050785,37.42050785,9.894235973,9.894235973,11.5432753,11.5432753,12.05654642,12.05654642,4.977892272,4.977892272,0.165970331,3.15343629,0.547762887,10.40749486,0.018643798,0.35423216,1.159279415,22.02630889,0.694824615,10.97862145,6137685,3790213877,5349553356,42625,27806129,63185450,6.9e+11,587860,1.19,0.672,1.397,1.293
"04w02_L","04W02","04w02_L","L","04w02","04W02_1","WET",310,11571,0.794756727,0.026791116,10.43837438,"Elm","Elm","Populus",1,1,0,0,0,0,0,0,0,0,"Silty clay loam",60,1,40,39.47468,13.0272,182.796,"AIMS",20210607,"ENVD",1,"SW","June","9:44","04W","N2B",1,370.9928284,"flowing",541.2,95.8,-96.58689,39.08609,"HS",16.4933581,16.48085502,16.58824333,1,1,1,14.14491558,0.88,6.1046,"1.1",5.019240788,"warm, sunny",8.08,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,163.931533,0.0112358743243745,0.251639441703406,0,1,1,162.931533,162.931533,0,NA,NA,0,0,NA,NA,162.931533,0.000149696277039504,0.693147180559945,162.931533,0,56.5,0.036,0.003030248,0.015253843,0.008835542,0,0.099049502,0,37.42050785,37.42050785,9.894235973,9.894235973,11.5432753,11.5432753,12.05654642,12.05654642,4.977892272,4.977892272,0.165970331,3.15343629,0.547762887,10.40749486,0.018643798,0.35423216,1.159279415,22.02630889,0.694824615,10.97862145,6137685,3790213877,5349553356,42625,27806129,63185450,6.9e+11,587860,1.19,0.672,1.397,1.293
"04w03_S","04W03","04w03_S","S","04w03","04W03_1","WET",2048,18654,0.669120386,0.109788785,13.10413263,"Elderberry","none","none",0,0,0,0,0,1,0,0,0,0,"Sandy",80,1,20,38.60776,17.65517,242.7429,"AIMS",20210607,"ENVD",1,"SW","June","10:44","04W","N2B",1,382.2555237,"flowing",555.9,34.4,-96.58803867,39.08385954,"HS",17.07074294,16.9175539,16.97934938,1,1,1,13.66539764,1.2,4.2006,"2",5.575492804,"suuny, warm",8.16,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.79008235,75,0.019,0.002703704,0.05206687,0.002724692,0.066185319,0,0.01426985,29.6469187,29.6469187,30.26548333,30.26548333,25.90607551,25.90607551,11.88253162,11.88253162,4.008564884,4.008564884,0.061444833,1.609854613,0.176284956,4.618665856,0.010106646,0.264794136,0.705090042,18.4733591,0,0.319394284,18321480,12994083,1598434256,11970,49406827,68314863050,2.32e+11,1348453,1.139,2.006,1.397,1.456
"04w03_B","04W03","04w03_B","B","04w03","04W03_1","WET",2048,18654,0.669120386,0.109788785,13.10413263,"Elderberry","none","none",0,0,0,0,0,1,0,0,0,0,"Sandy",80,1,20,38.60776,17.65517,242.7429,"AIMS",20210607,"ENVD",1,"SW","June","10:44","04W","N2B",1,382.2555237,"flowing",555.9,34.4,-96.58803867,39.08385954,"HS",17.07074294,16.9175539,16.97934938,1,1,1,13.66539764,1.2,4.2006,"2",5.575492804,"suuny, warm",8.16,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.79008235,75,0.019,0.002703704,0.05206687,0.002724692,0.066185319,0,0.01426985,29.6469187,29.6469187,30.26548333,30.26548333,25.90607551,25.90607551,11.88253162,11.88253162,4.008564884,4.008564884,0.061444833,1.609854613,0.176284956,4.618665856,0.010106646,0.264794136,0.705090042,18.4733591,0,0.319394284,18321480,12994083,1598434256,11970,49406827,68314863050,2.32e+11,1348453,1.139,2.006,1.397,1.456
"04w03_W","04W03","04w03_W","W","04w03","04W03_1","WET",2048,18654,0.669120386,0.109788785,13.10413263,"Elderberry","none","none",0,0,0,0,0,1,0,0,0,0,"Sandy",80,1,20,38.60776,17.65517,242.7429,"AIMS",20210607,"ENVD",1,"SW","June","10:44","04W","N2B",1,382.2555237,"flowing",555.9,34.4,-96.58803867,39.08385954,"HS",17.07074294,16.9175539,16.97934938,1,1,1,13.66539764,1.2,4.2006,"2",5.575492804,"suuny, warm",8.16,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.79008235,75,0.019,0.002703704,0.05206687,0.002724692,0.066185319,0,0.01426985,29.6469187,29.6469187,30.26548333,30.26548333,25.90607551,25.90607551,11.88253162,11.88253162,4.008564884,4.008564884,0.061444833,1.609854613,0.176284956,4.618665856,0.010106646,0.264794136,0.705090042,18.4733591,0,0.319394284,18321480,12994083,1598434256,11970,49406827,68314863050,2.32e+11,1348453,1.139,2.006,1.397,1.456
"04w03_L","04W03","04w03_L","L","04w03","04W03_1","WET",2048,18654,0.669120386,0.109788785,13.10413263,"Elderberry","none","none",0,0,0,0,0,1,0,0,0,0,"Sandy",80,1,20,38.60776,17.65517,242.7429,"AIMS",20210607,"ENVD",1,"SW","June","10:44","04W","N2B",1,382.2555237,"flowing",555.9,34.4,-96.58803867,39.08385954,"HS",17.07074294,16.9175539,16.97934938,1,1,1,13.66539764,1.2,4.2006,"2",5.575492804,"suuny, warm",8.16,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.79008235,75,0.019,0.002703704,0.05206687,0.002724692,0.066185319,0,0.01426985,29.6469187,29.6469187,30.26548333,30.26548333,25.90607551,25.90607551,11.88253162,11.88253162,4.008564884,4.008564884,0.061444833,1.609854613,0.176284956,4.618665856,0.010106646,0.264794136,0.705090042,18.4733591,0,0.319394284,18321480,12994083,1598434256,11970,49406827,68314863050,2.32e+11,1348453,1.139,2.006,1.397,1.456
"04w04_B","04W04","04w04_B","B","04w04","04W04_1","WET",20950,43802,0.223051954,0.478288663,11.23369641,"Elm","none","none",1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,40.62702,8.231568,121.9809,"AIMS",20210607,"ENVD",1,"SW","June","12:00","04W","N2B",1,391.0866699,"flowing",561.7,93.8,-96.58866,39.08223,"HS",17.81424963,17.18182156,17.34407287,0.087667162,0.335315985,0.41834743,14.39993095,1.4,2.9436,"0.5",1.879598913,"sunny, hot",8.02,"Sarah Flynn, Jess Wilhelm, Kaci Zarek","Ken Aho, Michael J Braus",1,1,0.00607344558074295,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0.693147180559945,0,0,71.2,0.021,0.004868797,0.021584517,0.006360971,0,0,0.000969509,47.97717842,47.97717842,10.04927386,10.04927386,4.17639177,4.17639177,30.30349007,30.30349007,3.781371377,3.781371377,0.063931705,0.877995418,0.280921581,3.857989719,0.011232664,0.154261921,0.801057611,11.00119119,0.108239772,3.925395912,72951271,24582108434,513439353,44035,291266539,130368600,8.25e+11,4960470,1.17,0.598,1.586,1.441
